코드,업체명,제품명,단위,수리일자,약효분류,적응증,축종명칭
200209-A-0001,디앤제이,"퍼펙트 코트 쉐드, 헤어볼 컨트롤 샴푸 - 고양이",L,2009-04-08,KC20100B112,세척용샴푸,고양이
200209-A-0002,디앤제이,퍼펙트 코트 스튜디오 프레쉬닝 스프레이 - 고양이(베이비파우더향),L,2009-04-08,KC80003B132,애완동물악취제거제,개/강아지/고양이
100125-A-0029,나우코스,프루너스 에센스 팩 린스,KG,2009-04-02,KC20300L121,린스,개/강아지
100139-A-0051,솔레오코스메틱,코끼리 은나노 항균 탈취제-화이트라벤더,L,2009-03-31,KC80003B131,애완동물악취제거제,개/강아지/고양이
100034-A-0013,한국썸벧,썸벹 휘시비타,KG,2009-03-26,HZ22901A111,기타영양공급약,어류
100096-A-0006,씨티씨바이오,디 스탑,KG,2009-03-26,DA10101A111,사카로마이세스,돼지
200053-A-0072,이글벳,No. 18 블랙 코트 샴푸,L,2009-03-24,KC20100B122,세척용샴푸,개/강아지
200053-A-0073,이글벳,No. 20 로얄젤리 샴푸,L,2009-03-24,KC20100B122,세척용샴푸,개/강아지
200053-A-0074,이글벳,No.33 코스 코트 샴푸,L,2009-03-24,KC20100B122,세척용샴푸,강아지/개
100033-A-0008,코미팜,슈퍼골드마당발,KG,2009-03-20,DA29301A131,간균+유산균+효모,소/돼지/닭
100031-A-0009,제일바이오,그로업 플러스,KG,2009-03-18,DA22103H111,바실러스서브틸리스,소
100031-A-0010,제일바이오,아이지 보스,KG,2009-03-18,DA24101H111,락토바실러스액시도필러스,소
200053-A-0056,이글벳,스테이 클린 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,개/강아지
200053-A-0057,이글벳,스탠드 업 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,개/강아지
200053-A-0058,이글벳,No. 63 디탱글 컨디셔닝 미스트,L,2009-03-12,KC40200B122,코팅제,개/강아지
200053-A-0059,이글벳,싯 스틸 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,개/강아지
200053-A-0060,이글벳,No. 62 이브닝 컨디셔닝 미스트,L,2009-03-12,KC40200B122,코팅제,개/강아지
200053-A-0061,이글벳,No. 51 헤비 컨디셔너,L,2009-03-12,KC40200B122,코팅제,개/강아지
200053-A-0062,이글벳,No. 50 라이트 컨디셔너,L,2009-03-12,KC40200B122,코팅제,개/강아지
200053-A-0063,이글벳,No.10 이브닝 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,개/강아지
200053-A-0064,이글벳,No.12 민감용 이브닝 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,개/강아지
200053-A-0065,이글벳,투 빌드 컨디셔너,L,2009-03-12,KC40200B122,코팅제,강아지/고양이
200053-A-0066,이글벳,No.1 퍼피 포뮬러 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,강아지/개
200053-A-0067,이글벳,No.16 화이트 코트 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,개/강아지
200053-A-0068,이글벳,투 힐 컨디셔너,L,2009-03-12,KC40200B122,코팅제,개/강아지
200053-A-0069,이글벳,포 컨트롤 스프레이,L,2009-03-12,KC40200B122,코팅제,강아지/개
200053-A-0070,이글벳,포 스타일 스프레이,L,2009-03-12,KC40200B122,코팅제,개/강아지
200053-A-0071,이글벳,No.17 코퍼 코트 샴푸,L,2009-03-12,KC20100B122,세척용샴푸,개/강아지
200049-A-0018,이화팜텍,프로비타-Bee,KG,2009-03-09,HZ22101A212,비타민공급약,꿀벌
100011-A-0003,대성미생물연구소,대성 블로킹-업,KG,2009-03-02,DB10330A131,단백질분해효소+전분분해효소+섬유소분해효소,돼지/소/닭
100139-A-0050,솔레오코스메틱,코끼리 은나노 항균 탈취제 - 베이비파우더,L,2009-03-02,KC80003B131,애완동물악취제거제,개/강아지/고양이
100006-A-0021,고려비엔피,버퍼쿨,L,2009-02-27,HZ22201B211,광물질공급약,소
200131-A-0001,씨티씨바이오,벳골드,L,2009-02-27,KC90001G142,애완동물용보습제,말/개/강아지/고양이
100115-A-0039,이엘티사이언스,아쿠아가드,KG,2009-02-26,DA29207A111,간균+클로스트리디움,어류
100115-A-0040,이엘티사이언스,비고포스,L,2009-02-26,HZ12901B131,기타영양공급약,소/돼지/닭
100171-A-0001,한국에코텍,존스멜 애완용탈취제,L,2009-02-26,KC80003B131,애완동물악취제거제,강아지/고양이/개
200022-A-0525,한국동물약품공업협동조합,디아팜 도그 이어 클리너,L,2009-02-26,KC60200B122,귀세척제,개/강아지/고양이
200022-A-0526,한국동물약품공업협동조합,디아팜 캣 이어 클리너,L,2009-02-26,KC60100B112,귀세척제,고양이
200022-A-0527,한국동물약품공업협동조합,디아팜 도그 포우 왁스,L,2009-02-26,KC90001Z122,애완동물용보습제,개/강아지
200022-A-0528,한국동물약품공업협동조합,디아팜 아이 클리너,L,2009-02-26,KC60200B132,눈세척제,개/고양이/강아지
200022-A-0529,한국동물약품공업협동조합,디아팜 센시 로션,L,2009-02-26,KC90001L132,애완동물용보습제,개/강아지/고양이
200022-A-0530,한국동물약품공업협동조합,옥시그린 아이 토탈 솔루션,L,2009-02-26,KC60300B132,눈주위세척제,개/강아지/고양이
200251-A-0003,경성네오텍,살토제 에스,KG,2009-02-26,DA29201A132,효모+유산균,돼지/소/닭
100095-A-0083,크린피스,퍼피아이닥터실키 일반겸용 살충삼푸,L,2009-02-25,KC20200B131,약용샴푸,강아지/개/고양이
100095-A-0084,크린피스,퍼피아이닥터실키 베이비겸용 살충삼푸,L,2009-02-25,KC20200B131,약용샴푸,개/강아지/고양이
100095-A-0085,크린피스,퍼피아이 닥터실키 화이트겸용 살충삼푸,L,2009-02-25,KC20200B131,약용샴푸,개/강아지/고양이
100037-A-0008,유니바이오테크,수산용 임팩트,KG,2009-02-19,HZ22101A111,비타민공급약,어류
100077-A-0003,대호,프로윈,KG,2009-02-19,DA29401A131,간균+유산균+장내균+효모,소/돼지/닭
100031-A-0003,제일바이오,프리미엄 사카로컬춰,KG,2009-02-18,DA22103A131,바실러스서브틸리스,소/돼지/닭
100031-A-0004,제일바이오,제일 프로 - BS,KG,2009-02-18,DA22103A131,바실러스서브틸리스,소/돼지/닭
100031-A-0005,제일바이오,슈퍼 사카로,KG,2009-02-18,DA29203A131,연쇄상구균+효모,소/돼지/닭
100031-A-0006,제일바이오,사카로 맥스,KG,2009-02-18,DA10101A131,사카로마이세스,소/돼지/닭
100031-A-0007,제일바이오,바로돈 - S,KG,2009-02-18,DA22103A151,바실러스서브틸리스,소/돼지/닭/말/어류
100031-A-0008,제일바이오,멀티솔-G,KG,2009-02-18,HZ22901E251,기타영양공급약,돼지/닭/소/어류/꿀벌
100021-A-0014,중앙바이오텍,씨와이씨플러스,KG,2009-02-16,DA10101A181,사카로마이세스,소/돼지/닭/말/개/강아지/토끼/면양
100014-A-0019,성원,타우민트,KG,2009-02-11,HZ22101A111,비타민공급약,어류
100011-A-0002,대성미생물연구소,대성 아이지-올600,KG,2009-02-09,DA22103H111,바실러스서브틸리스,소
100115-A-0038,이엘티사이언스,사이언스 하이마블,KG,2009-02-09,HZ22901A111,기타영양공급약,소
100127-A-0060,펫퍼스,포르티 은나노 탈취제 라벤더향,L,2009-02-09,KC80003B131,애완동물악취제거제,개/강아지/고양이
200069-A-0001,신한바이오켐,카프스타터-M,KG,2009-02-02,DA29206O112,유산균+장내균,소
100034-A-0012,한국썸벧,바이타졸 플러스,L,2009-01-23,HB84003B131,비타민 A/D3/E/C,소/돼지/닭
100139-A-0047,솔레오코스메틱,코끼리 구강스프레이,L,2009-01-23,KC10001B131,구중청량제,개/강아지/고양이
100139-A-0048,솔레오코스메틱,코끼리 귀세정제,L,2009-01-23,KC60100B131,귀세척제,개/강아지/고양이
100139-A-0049,솔레오코스메틱,코끼리 안구세정제,L,2009-01-23,KC60200B131,눈세척제,개/강아지/고양이
100016-A-0012,삼우메디안,삼우 바이오틴 100,KG,2009-01-20,HZ22101A131,비타민공급약,소/돼지/닭
100016-A-0013,삼우메디안,마린비타,KG,2009-01-20,HZ22901A111,기타영양공급약,어류
100018-A-0021,이화팜텍,바이올라이즈 파워,KG,2009-01-20,HB82003A131,비타민 A/D3,소/돼지/닭
100018-A-0022,이화팜텍,수산용 상그로비트,KG,2009-01-20,HB82003A111,비타민 A/D3,어류
100025-A-0006,한동,미야카프,KG,2009-01-20,DA29207H111,간균+클로스트리디움,소
100156-A-0005,에이피에스,메가비타,KG,2009-01-20,HZ22901A251,기타영양공급약,소/말/돼지/면양/닭
100156-A-0006,에이피에스,메가비타액,L,2009-01-20,HZ22901B331,기타영양공급약,소/돼지/닭
100163-A-0015,프로켐,아미렉스 양계용,L,2009-01-20,HZ22201B111,광물질공급약,닭
100064-A-0001,한양알엘씨,한양펩타이드망간-110,KG,2008-12-29,HZ22201A131,광물질공급약,소/돼지/닭
100064-A-0002,한양알엘씨,한양펩타이드아연-125,KG,2008-12-29,HZ22201A131,광물질공급약,소/돼지/닭
100064-A-0003,한양알엘씨,한양펩타이드아연-170,KG,2008-12-29,HZ22201A131,광물질공급약,소/돼지/닭
100064-A-0004,한양알엘씨,한양펩타이드철-100,KG,2008-12-29,HZ22201A131,광물질공급약,소/돼지/닭
100064-A-0005,한양알엘씨,한양펩타이드동-120,KG,2008-12-29,HZ22201A131,광물질공급약,소/돼지/닭
100064-A-0006,한양알엘씨,한양펩타이드동-170,KG,2008-12-29,HZ22201A131,광물질공급약,소/돼지/닭
100034-A-0011,한국썸벧,파워풀비타,L,2008-12-26,HZ22901B221,기타영양공급약,돼지/닭
100163-A-0014,프로켐,프로민 6,KG,2008-12-26,HZ22201A111,광물질공급약,돼지
100009-A-0027,진우약품,파워 프로락-골드,KG,2008-12-18,HZ22901A131,기타영양공급약,소/돼지/닭
100106-A-0013,넬바이오텍,프로칸플러스,L,2008-12-18,HZ22901B281,기타영양공급약,소/말/산양/면양/돼지/개/닭/고양이
100115-A-0036,이엘티사이언스,골든리버큐,L,2008-12-12,HZ22101B121,비타민공급약,돼지/닭
100115-A-0037,이엘티사이언스,메디미네리퀴드,L,2008-12-12,HZ22201B131,광물질공급약,소/돼지/닭
100009-A-0026,진우약품,뉴 비타킹-미네,KG,2008-12-05,HZ22901A231,기타영양공급약,소/돼지/닭
100024-A-0004,다원케미칼,바이오판타제,KG,2008-12-05,DA29301A131,간균+유산균+효모,소/돼지/닭
100024-A-0005,다원케미칼,아쿠아판타제,KG,2008-12-05,DA29202A111,효모+간균,어류
100077-A-0002,대호,나투자임? 골드,KG,2008-12-05,DB10345A121,단백질분해효소+전분분해효소+섬유소분해효소+글루카곤분해효소+지방,돼지/닭
100114-A-0098,로쎄앙,유앤미 고양이 샴푸,L,2008-12-05,KC20100B111,세척용샴푸,고양이
100139-A-0045,솔레오코스메틱,스위티오 클린 아이,L,2008-12-05,KC60200B131,눈세척제,개/강아지/고양이
200041-A-0001,대호,아스코겐?,KG,2008-12-05,HF20150A122,효모추출물,돼지/닭
200075-A-0011,성원,에너진,L,2008-12-04,HZ22101B112,비타민공급약,돼지
100014-A-0016,성원,글루코 베타,KG,2008-12-01,HZ22901A231,기타영양공급약,소/돼지/닭
100014-A-0017,성원,락토에버린,KG,2008-12-01,DA29307A261,연쇄상구균+간균+유산균,소/돼지/닭/개/강아지/고양이
100014-A-0018,성원,아쿠아 락토에버린,KG,2008-12-01,DA29307A111,연쇄상구균+간균+유산균,어류
100034-A-0010,한국썸벧,비타맥스 SW,KG,2008-12-01,HZ22901A111,기타영양공급약,돼지
100125-A-0028,나우코스,프루너스 헤어스킨 에센스,L,2008-12-01,KC90001B121,애완동물용보습제,개/강아지
100127-A-0056,펫퍼스,쏘아베 은나노 치약,KG,2008-12-01,KC12001O131,치약,개/강아지/고양이
100127-A-0057,펫퍼스,포르티 은나노 탈취제 베이비파우더향,L,2008-12-01,KC80003B131,애완동물악취제거제,개/강아지/고양이
100127-A-0058,펫퍼스,포르티 산책전에,L,2008-12-01,KC80003B131,애완동물악취제거제,개/강아지/고양이
100127-A-0059,펫퍼스,포르티 은나노 고양이용 탈취제,L,2008-12-01,KC80003B111,애완동물악취제거제,고양이
200075-A-0009,성원,더마센스 샴푸,L,2008-12-01,KC20100B132,세척용샴푸,개/강아지/고양이
200075-A-0010,성원,더마센스 컨디셔너,L,2008-12-01,KC40200B132,코팅제,개/강아지/고양이
100139-A-0043,솔레오코스메틱,스위티오 클린 마우스,L,2008-11-17,KC10001B131,구중청량제,개/강아지/고양이
100139-A-0044,솔레오코스메틱,스위티오 이어 워시,L,2008-11-17,KC60100B131,귀세척제,개/강아지/고양이
100148-A-0030,성보펫헬스케어,펠리샴푸,L,2008-11-05,KC20100B111,세척용샴푸,고양이
100148-A-0031,성보펫헬스케어,캣프리,L,2008-11-05,KC73006B111,행동개선제,고양이
200066-A-0001,베토퀴놀코리아,엠피에이 더말수드 샴푸,L,2008-11-05,KC20100B132,세척용샴푸,개/강아지/고양이
200075-A-0003,성원,오리케어 프로,L,2008-11-05,KC60100B132,귀세척제,개/강아지/고양이
200075-A-0004,성원,에이스-벳덤 샴푸,L,2008-11-05,KC20100B132,세척용샴푸,개/강아지/고양이
200075-A-0005,성원,에이스 벳덤 컨디셔너,L,2008-11-05,KC40100B132,양모제,개/강아지/고양이
200075-A-0006,성원,트리즈 EDTA,L,2008-11-05,KC60100B132,귀세척제,개/강아지/고양이
200075-A-0007,성원,덴아세틱 덴탈 젤,L,2008-11-05,KC12001B132,치약,개/강아지/고양이
200075-A-0008,성원,스탈로산 에프,KG,2008-11-05,KA93300A112,인산+동+철,기타
100095-A-0079,크린피스,스멜제로 항균 탈취제,L,2008-11-03,KC80003B131,애완동물악취제거제,개/강아지/고양이
100095-A-0080,크린피스,미스터 두기 탈취제(솔잎),L,2008-11-03,KC80003B131,애완동물악취제거제,개/강아지/고양이
100095-A-0081,크린피스,미스터 두기 탈취제(아로마),L,2008-11-03,KC80003B131,애완동물악취제거제,개/강아지/고양이
100095-A-0082,크린피스,퍼피아이 항균소취제,L,2008-11-03,KC80003B131,애완동물악취제거제,개/강아지/고양이
100015-A-0010,녹십자수의약품,리버케어,KG,2008-10-31,HZ22901A131,기타영양공급약,소/돼지/닭
100016-A-0010,삼우메디안,삼우메치오닌-50 에스,KG,2008-10-24,HC13101A131,메치오닌,소/돼지/닭
100016-A-0011,삼우메디안,리바토닉-에스,KG,2008-10-24,HC19101A111,글루타치온,어류
100091-A-0001,참신홀딩스,아이지플러스,KG,2008-10-24,DA22103H111,바실러스서브틸리스,소
100024-A-0003,다원케미칼,슈퍼비타,KG,2008-10-15,HZ22901A131,기타영양공급약,닭/소/돼지
100024-A-0002,다원케미칼,제일퍼펙트,KG,2008-10-14,DA29202A131,효모+간균,소/돼지/닭
100042-A-0008,서울신약,원비-S,KG,2008-10-13,HZ22901A131,기타영양공급약,닭/소/돼지
100095-A-0075,크린피스,굿프렌드치약,KG,2008-10-13,KC12001O121,치약,강아지/고양이
100095-A-0076,크린피스,굿프렌드이어크리너,L,2008-10-13,KC60100B121,귀세척제,개/강아지
100095-A-0077,크린피스,미스터 두기 구강스프레이,L,2008-10-13,KC10001B131,구중청량제,개/강아지/고양이
100095-A-0078,크린피스,굿프렌드아이클리너,L,2008-10-13,KC60200B231,눈세척제,개/강아지/고양이
100127-A-0053,펫퍼스,알비 귀청소액,L,2008-10-13,KC60100B131,귀세척제,개/강아지/고양이
100127-A-0054,펫퍼스,와우 은나노 귀세정제,L,2008-10-13,KC60100B131,귀세척제,개/강아지/고양이
100010-A-0007,삼양애니팜,타겟-125산,KG,2008-10-10,HZ22901A111,기타영양공급약,돼지
100010-A-0008,삼양애니팜,액티팜산,KG,2008-10-10,HZ22901A111,기타영양공급약,닭
100127-A-0040,펫퍼스,알비 구강청결제,L,2008-10-10,KC10001B131,구중청량제,개/강아지/고양이
100127-A-0041,펫퍼스,알비 안구세정제,L,2008-10-10,KC60200B131,눈세척제,개/강아지/고양이
100127-A-0042,펫퍼스,알비 눈물세정제,L,2008-10-10,KC60300B121,눈주위세척제,개/강아지
100127-A-0043,펫퍼스,알비 배변유도제,L,2008-10-10,KC73001B131,배변유도제,개/강아지/고양이
100127-A-0044,펫퍼스,알비 오트밀 순한 샴푸/린스,L,2008-10-10,KC20100B131,세척용샴푸,개/강아지/고양이
100127-A-0045,펫퍼스,알비 오트밀 백색 샴푸/린스,L,2008-10-10,KC20100B131,세척용샴푸,강아지/고양이/개
100127-A-0046,펫퍼스,알비 오트밀 전견용 샴푸린스,L,2008-10-10,KC20100B121,세척용샴푸,개/강아지
100127-A-0047,펫퍼스,알비오트밀헤어볼탈모방지샴푸,L,2008-10-10,KC20100B131,세척용샴푸,개/강아지/고양이
100127-A-0048,펫퍼스,"알비오트밀 비듬,피부보호약용샴푸",L,2008-10-10,KC20200B131,약용샴푸,개/강아지/고양이
100127-A-0049,펫퍼스,펫 쉴드 해충방지 약용샴푸,L,2008-10-10,KC20200B131,약용샴푸,개/강아지/고양이
100127-A-0050,펫퍼스,와우 은나노 구강청정제,L,2008-10-10,KC10001B131,구중청량제,개/강아지/고양이
100127-A-0051,펫퍼스,와우 은나노 안구세정제,L,2008-10-10,KC60200B131,눈세척제,개/강아지/고양이
100127-A-0052,펫퍼스,와우 은나노 눈물 얼룩지우개,L,2008-10-10,KC60300B121,눈주위세척제,강아지/개
100139-A-0038,솔레오코스메틱,스위티오 올리브 컨샴 샴푸,KG,2008-09-29,KC20100B121,세척용샴푸,개/강아지
100139-A-0039,솔레오코스메틱,스위티오 올리브 샤인올스 샴푸,KG,2008-09-29,KC20100B121,세척용샴푸,개/강아지
100139-A-0040,솔레오코스메틱,스위티오 올리브 베리젠틀 샴푸,KG,2008-09-29,KC20100B131,세척용샴푸,개/강아지/고양이
100139-A-0041,솔레오코스메틱,스위티오 올리브 스노우 화이트 샴푸,KG,2008-09-29,KC20100B121,세척용샴푸,개/강아지
100139-A-0042,솔레오코스메틱,스위티오 올리브 모이스춰 컨디셔너,KG,2008-09-29,KC20300L131,린스,개/강아지/고양이
200214-A-0063,펫트코리아,티딩젤,KG,2008-09-24,KC20400G122,통증 완화제,개/강아지
